TRANSACTION_ID,POLICY_NUMBER,CUSTOMER_ID,LOSS_DT,REPORT_DT,CLAIM_AMOUNT,PREMIUM_AMOUNT,INCIDENT_SEVERITY,INCIDENT_HOUR_OF_THE_DAY,AUTHORITY_CONTACTED,ANY_INJURY,POLICE_REPORT_AVAILABLE,INCIDENT_STATE,VENDOR_ID,IS_FRAUD
TXN0001205,POL001205,CUST01205,2024-04-25,2021-01-04,8176,2850,Moderate,7,Police,0,0,NY,VND0045,1
TXN0001206,POL001206,CUST01206,2021-04-28,2022-02-11,29050,2555,Moderate,4,Police,1,1,OH,VND0029,1
TXN0001207,POL001207,CUST01207,2020-02-09,2020-02-16,2695,3675,Severe,3,None,1,0,OH,VND0016,0
TXN0001208,POL001208,CUST01208,2020-03-23,2024-02-18,4631,3890,Moderate,2,Ambulance,0,1,FL,VND0024,0
TXN0001209,POL001209,CUST01209,2019-08-01,2024-05-09,2684,2707,Moderate,21,Fire,0,0,IL,VND0044,0
TXN0001210,POL001210,CUST01210,2020-02-05,2023-12-02,4959,642,Minor,1,Fire,0,1,OH,VND0006,0
TXN0001211,POL001211,CUST01211,2023-04-15,2023-02-14,5270,958,Major,12,Ambulance,1,0,FL,VND0029,0
TXN0001212,POL001212,CUST01212,2022-08-07,2023-09-15,2388,1148,Moderate,12,Police,0,1,TX,VND0014,0
TXN0001213,POL001213,CUST01213,2022-04-18,2023-05-28,6576,2579,Minor,1,None,0,0,TX,VND0028,0
TXN0001214,POL001214,CUST01214,2019-01-23,2020-04-19,6028,3263,Minor,20,None,1,1,IL,VND0040,0
TXN0001215,POL001215,CUST01215,2022-09-11,2020-06-27,6282,4116,Major,12,Ambulance,1,0,FL,VND0047,0
TXN0001216,POL001216,CUST01216,2024-04-28,2021-12-17,1681,1546,Major,3,Ambulance,0,1,FL,VND0013,0
TXN0001217,POL001217,CUST01217,2024-01-27,2021-05-08,5081,4039,Major,3,Police,1,1,GA,VND0034,0
TXN0001218,POL001218,CUST01218,2021-03-04,2023-02-01,923,3497,Moderate,16,None,1,0,GA,VND0022,0
TXN0001219,POL001219,CUST01219,2022-04-19,2023-02-01,917,732,Moderate,14,Ambulance,1,0,WA,VND0026,0
TXN0001220,POL001220,CUST01220,2020-08-22,2024-05-28,17482,2080,Moderate,9,None,1,0,NC,VND0009,1
TXN0001221,POL001221,CUST01221,2023-11-19,2023-05-17,22989,1861,Minor,9,None,0,0,IL,VND0043,1
TXN0001222,POL001222,CUST01222,2024-01-21,2019-02-07,6076,4489,Moderate,0,Ambulance,1,1,WA,VND0009,0
TXN0001223,POL001223,CUST01223,2020-03-23,2020-11-28,3129,4645,Moderate,0,Fire,0,0,WA,VND0002,0
TXN0001224,POL001224,CUST01224,2021-09-03,2020-11-01,2264,4186,Major,12,Ambulance,1,0,FL,VND0038,0
TXN0001225,POL001225,CUST01225,2020-04-19,2022-07-10,699,2876,Moderate,8,Ambulance,1,0,TX,VND0021,0
TXN0001226,POL001226,CUST01226,2022-05-17,2020-12-02,4791,2717,Moderate,6,Fire,1,0,MI,VND0004,0
TXN0001227,POL001227,CUST01227,2020-08-10,2024-06-01,5105,1901,Severe,9,Ambulance,1,0,MI,VND0035,0
TXN0001228,POL001228,CUST01228,2022-10-28,2020-08-16,3375,3978,Major,14,None,1,1,MI,VND0015,0
TXN0001229,POL001229,CUST01229,2024-05-23,2021-06-11,5707,888,Minor,7,Police,0,0,IL,VND0049,0
TXN0001230,POL001230,CUST01230,2023-10-15,2023-07-14,33307,1720,Severe,8,Ambulance,0,1,MI,VND0050,1
TXN0001231,POL001231,CUST01231,2020-01-01,2021-01-21,3951,1108,Minor,6,None,0,1,NC,VND0028,0
TXN0001232,POL001232,CUST01232,2019-09-18,2019-04-15,2150,2724,Major,15,Fire,1,0,NC,VND0024,0
TXN0001233,POL001233,CUST01233,2023-06-24,2020-11-12,4159,1848,Minor,1,Fire,0,1,GA,VND0023,0
TXN0001234,POL001234,CUST01234,2019-06-13,2021-01-05,1124,1388,Moderate,22,Police,0,1,FL,VND0031,0
TXN0001235,POL001235,CUST01235,2021-03-14,2022-05-28,3437,2193,Severe,13,Fire,0,1,NC,VND0046,0
TXN0001236,POL001236,CUST01236,2024-06-17,2022-12-14,14709,4373,Minor,5,Ambulance,0,0,MI,VND0033,1
TXN0001237,POL001237,CUST01237,2021-06-18,2022-01-20,3984,3011,Major,18,None,0,1,MI,VND0005,0
TXN0001238,POL001238,CUST01238,2019-01-18,2021-04-10,3236,4203,Moderate,22,Ambulance,1,0,OH,VND0010,0
TXN0001239,POL001239,CUST01239,2024-05-11,2021-10-20,4576,4612,Minor,1,Fire,1,1,CA,VND0032,0
TXN0001240,POL001240,CUST01240,2022-11-22,2019-10-31,48499,4559,Severe,4,None,0,0,NC,VND0019,1
TXN0001241,POL001241,CUST01241,2020-10-25,2020-01-13,2126,2079,Moderate,3,Police,1,0,FL,VND0024,0
TXN0001242,POL001242,CUST01242,2022-05-11,2022-05-25,1664,4448,Major,1,Police,0,1,FL,VND0021,0
TXN0001243,POL001243,CUST01243,2022-05-13,2023-10-18,4604,4592,Major,17,Ambulance,0,0,CA,VND0030,0
TXN0001244,POL001244,CUST01244,2022-01-13,2021-11-29,19655,4818,Minor,4,None,0,0,TX,VND0012,1
TXN0001245,POL001245,CUST01245,2024-04-12,2019-05-16,5321,2079,Minor,9,Police,1,1,IL,VND0004,0
TXN0001246,POL001246,CUST01246,2023-04-27,2024-06-08,4542,1527,Moderate,19,Police,0,0,FL,VND0012,0
TXN0001247,POL001247,CUST01247,2020-06-03,2020-10-26,6466,3129,Moderate,14,Ambulance,0,0,NY,VND0034,0
TXN0001248,POL001248,CUST01248,2024-06-14,2023-02-26,6317,4693,Minor,16,Ambulance,0,0,OH,VND0031,0
TXN0001249,POL001249,CUST01249,2024-04-15,2023-12-22,3644,4552,Moderate,2,Ambulance,0,1,OH,VND0041,0
TXN0001250,POL001250,CUST01250,2019-04-05,2024-06-17,943,3070,Major,23,Fire,0,1,IL,VND0006,0
TXN0001251,POL001251,CUST01251,2020-08-19,2019-09-05,22333,1171,Minor,1,Police,0,1,IL,VND0008,1
TXN0001252,POL001252,CUST01252,2022-05-18,2020-01-24,31547,2401,Major,17,Fire,1,1,MI,VND0007,1
TXN0001253,POL001253,CUST01253,2023-10-29,2022-08-02,40576,3713,Moderate,15,Fire,0,1,FL,VND0029,1
TXN0001254,POL001254,CUST01254,2022-12-09,2023-03-24,5976,3021,Minor,9,Fire,0,1,CA,VND0029,0
TXN0001255,POL001255,CUST01255,2022-02-26,2023-08-18,16708,2054,Minor,20,None,0,1,MI,VND0008,1
TXN0001256,POL001256,CUST01256,2020-09-06,2022-01-26,2450,2041,Minor,21,Police,0,1,CA,VND0023,0
TXN0001257,POL001257,CUST01257,2019-07-14,2019-11-29,3442,768,Moderate,1,Fire,1,1,NC,VND0003,0
TXN0001258,POL001258,CUST01258,2023-11-27,2022-12-15,1526,1798,Minor,22,Police,0,0,NY,VND0031,0
TXN0001259,POL001259,CUST01259,2021-12-04,2022-09-18,1412,3512,Major,5,Ambulance,0,0,MI,VND0029,0
TXN0001260,POL001260,CUST01260,2021-07-06,2021-08-10,2002,1585,Major,18,None,1,0,TX,VND0002,0
TXN0001261,POL001261,CUST01261,2024-05-20,2022-07-18,16517,4970,Minor,19,None,1,1,TX,VND0005,1
TXN0001262,POL001262,CUST01262,2019-11-27,2020-03-16,2055,870,Major,13,Police,0,1,IL,VND0036,0
TXN0001263,POL001263,CUST01263,2020-05-24,2023-07-01,1231,3149,Severe,20,Fire,0,1,IL,VND0045,0
TXN0001264,POL001264,CUST01264,2023-09-11,2019-04-16,3240,2734,Minor,19,Ambulance,1,1,NC,VND0043,0
TXN0001265,POL001265,CUST01265,2020-07-24,2023-08-26,4440,4249,Severe,12,Police,0,1,GA,VND0029,0
TXN0001266,POL001266,CUST01266,2024-03-07,2023-08-25,2416,4494,Minor,4,Ambulance,1,1,WA,VND0027,0
TXN0001267,POL001267,CUST01267,2023-09-18,2022-10-26,3828,2945,Major,10,Police,0,1,GA,VND0041,0
TXN0001268,POL001268,CUST01268,2019-07-19,2023-07-09,2044,3335,Minor,21,Police,1,0,FL,VND0043,0
TXN0001269,POL001269,CUST01269,2021-07-07,2024-01-22,4986,3645,Major,4,Police,0,1,CA,VND0046,0
TXN0001270,POL001270,CUST01270,2023-02-17,2019-12-07,4609,2844,Major,23,None,0,0,FL,VND0020,0
TXN0001271,POL001271,CUST01271,2021-09-09,2022-01-12,6728,1331,Severe,4,Ambulance,1,0,WA,VND0024,0
TXN0001272,POL001272,CUST01272,2020-03-07,2022-08-02,560,2428,Severe,15,None,1,0,NC,VND0004,0
TXN0001273,POL001273,CUST01273,2019-04-01,2024-03-21,6001,1586,Minor,15,Ambulance,0,0,NC,VND0009,0
TXN0001274,POL001274,CUST01274,2019-01-14,2023-02-04,2514,2589,Major,4,None,0,0,FL,VND0019,0
TXN0001275,POL001275,CUST01275,2019-12-24,2022-04-22,11075,3268,Minor,11,Fire,1,0,IL,VND0041,1
TXN0001276,POL001276,CUST01276,2020-06-07,2022-02-07,4890,1441,Minor,3,None,0,1,NC,VND0023,0
TXN0001277,POL001277,CUST01277,2020-08-28,2019-10-30,1367,1622,Minor,8,Police,0,0,WA,VND0030,0
TXN0001278,POL001278,CUST01278,2023-09-12,2020-10-12,41790,4203,Severe,23,Ambulance,0,1,OH,VND0044,1
TXN0001279,POL001279,CUST01279,2021-10-17,2021-06-02,6861,2199,Major,1,None,0,0,CA,VND0024,0
TXN0001280,POL001280,CUST01280,2019-10-11,2023-11-18,1702,1392,Minor,20,None,1,1,MI,VND0017,0
TXN0001281,POL001281,CUST01281,2019-06-17,2023-10-11,3920,3709,Severe,16,Fire,0,1,WA,VND0037,0
TXN0001282,POL001282,CUST01282,2019-09-20,2022-07-28,1564,3724,Major,17,Police,0,1,CA,VND0016,0
TXN0001283,POL001283,CUST01283,2020-09-21,2019-08-15,1043,4217,Moderate,6,Ambulance,0,1,NY,VND0020,0
TXN0001284,POL001284,CUST01284,2023-01-23,2022-12-31,206,3919,Moderate,22,Police,0,1,WA,VND0045,0
TXN0001285,POL001285,CUST01285,2019-04-10,2021-07-24,309,4963,Major,6,None,0,0,WA,VND0022,0
TXN0001286,POL001286,CUST01286,2021-03-26,2022-08-16,3421,3086,Major,12,Ambulance,0,0,WA,VND0013,0
TXN0001287,POL001287,CUST01287,2021-06-17,2021-06-02,3151,1790,Moderate,0,Ambulance,1,1,WA,VND0042,0
TXN0001288,POL001288,CUST01288,2019-10-26,2023-01-02,464,4383,Moderate,21,Fire,1,0,CA,VND0033,0
TXN0001289,POL001289,CUST01289,2019-04-28,2020-03-26,2577,1691,Minor,16,Police,1,0,TX,VND0039,0
TXN0001290,POL001290,CUST01290,2020-04-06,2019-11-02,2055,1809,Moderate,3,Ambulance,0,1,IL,VND0017,0
TXN0001291,POL001291,CUST01291,2019-11-01,2020-03-31,4084,4228,Moderate,15,Fire,1,0,GA,VND0040,0
TXN0001292,POL001292,CUST01292,2023-05-14,2024-02-10,6964,4467,Minor,4,Fire,0,1,IL,VND0048,0
TXN0001293,POL001293,CUST01293,2024-01-14,2019-06-15,4903,2027,Minor,10,Police,0,0,FL,VND0009,0
TXN0001294,POL001294,CUST01294,2022-06-04,2020-08-10,6445,3782,Moderate,12,Fire,0,0,FL,VND0010,0
TXN0001295,POL001295,CUST01295,2023-03-03,2020-12-02,1507,4650,Moderate,22,None,0,0,GA,VND0029,0
TXN0001296,POL001296,CUST01296,2023-03-08,2023-08-21,1662,4094,Moderate,7,None,0,1,WA,VND0037,0
TXN0001297,POL001297,CUST01297,2023-10-28,2021-01-05,19437,522,Minor,0,Fire,0,1,MI,VND0001,1
TXN0001298,POL001298,CUST01298,2019-07-16,2023-12-13,2308,3490,Severe,10,Police,1,1,TX,VND0028,0
TXN0001299,POL001299,CUST01299,2024-06-24,2024-06-20,5971,1264,Minor,22,Police,1,0,TX,VND0007,0
TXN0001300,POL001300,CUST01300,2021-07-08,2022-08-14,3353,4308,Moderate,19,Police,0,0,FL,VND0049,0
TXN0001301,POL001301,CUST01301,2021-12-25,2020-12-03,1565,801,Minor,1,Police,1,1,NC,VND0037,0
TXN0001302,POL001302,CUST01302,2023-05-19,2022-04-30,5942,4968,Major,1,Ambulance,1,0,CA,VND0050,0
TXN0001303,POL001303,CUST01303,2021-09-18,2022-09-19,3943,1297,Moderate,18,Ambulance,0,0,NC,VND0011,0
TXN0001304,POL001304,CUST01304,2020-06-17,2019-08-21,5657,2390,Moderate,17,None,1,1,OH,VND0040,0
TXN0001305,POL001305,CUST01305,2019-02-08,2023-08-14,3275,1553,Major,13,Fire,1,1,GA,VND0020,0
TXN0001306,POL001306,CUST01306,2019-12-06,2021-06-08,1058,4162,Major,2,None,0,0,MI,VND0006,0
TXN0001307,POL001307,CUST01307,2019-06-19,2023-09-09,4831,2270,Moderate,6,Police,0,0,OH,VND0025,0
TXN0001308,POL001308,CUST01308,2021-02-05,2022-05-27,1046,3850,Moderate,20,Police,0,1,GA,VND0024,0
TXN0001309,POL001309,CUST01309,2023-04-13,2023-10-09,40005,802,Severe,3,None,1,1,IL,VND0026,1
TXN0001310,POL001310,CUST01310,2020-10-31,2019-06-28,3033,2537,Severe,4,None,0,1,GA,VND0043,0
TXN0001311,POL001311,CUST01311,2022-04-13,2019-04-10,5582,4599,Major,10,Ambulance,0,1,NY,VND0014,0
TXN0001312,POL001312,CUST01312,2020-01-08,2019-08-26,6116,4671,Major,17,Ambulance,0,1,CA,VND0032,0
TXN0001313,POL001313,CUST01313,2022-03-30,2023-11-05,2970,1439,Major,19,Ambulance,0,1,CA,VND0010,0
TXN0001314,POL001314,CUST01314,2024-03-29,2024-07-01,14658,2274,Severe,14,None,0,1,NC,VND0044,1
TXN0001315,POL001315,CUST01315,2020-09-24,2024-07-12,45336,2341,Minor,11,Police,1,1,GA,VND0023,1
TXN0001316,POL001316,CUST01316,2021-08-27,2020-11-12,930,3044,Severe,9,Police,0,0,IL,VND0040,0
TXN0001317,POL001317,CUST01317,2024-04-16,2020-06-28,6956,2918,Major,1,Police,1,1,NC,VND0014,0
TXN0001318,POL001318,CUST01318,2022-05-05,2020-12-17,44937,976,Moderate,6,Fire,0,1,IL,VND0016,1
TXN0001319,POL001319,CUST01319,2021-03-12,2023-07-13,3264,3932,Moderate,5,Police,0,0,FL,VND0050,0
TXN0001320,POL001320,CUST01320,2019-09-01,2020-06-03,1258,1515,Moderate,1,Ambulance,0,1,OH,VND0010,0
TXN0001321,POL001321,CUST01321,2024-02-25,2022-01-18,2165,1917,Major,17,Police,0,1,NY,VND0029,0
TXN0001322,POL001322,CUST01322,2022-05-09,2022-08-04,4865,4283,Major,8,Ambulance,1,0,WA,VND0017,0
TXN0001323,POL001323,CUST01323,2019-04-25,2021-01-09,46395,3603,Minor,12,Ambulance,1,1,NC,VND0020,1
TXN0001324,POL001324,CUST01324,2022-01-19,2021-08-21,6431,2284,Moderate,4,Police,0,0,NC,VND0035,0
TXN0001325,POL001325,CUST01325,2024-04-27,2022-09-11,2972,4606,Minor,14,Fire,1,1,GA,VND0040,0
TXN0001326,POL001326,CUST01326,2024-02-14,2023-05-21,3292,2273,Moderate,3,Ambulance,1,1,GA,VND0025,0
TXN0001327,POL001327,CUST01327,2020-01-28,2020-01-30,1310,3044,Moderate,16,Police,0,1,NC,VND0032,0
TXN0001328,POL001328,CUST01328,2021-04-07,2021-11-09,764,1606,Moderate,17,Ambulance,0,1,IL,VND0003,0
TXN0001329,POL001329,CUST01329,2024-06-02,2019-11-20,3177,1324,Minor,7,None,1,1,MI,VND0012,0
TXN0001330,POL001330,CUST01330,2023-04-19,2019-02-14,4138,2712,Minor,5,Fire,1,1,CA,VND0038,0
TXN0001331,POL001331,CUST01331,2022-01-29,2022-08-02,909,3033,Minor,18,Police,0,1,GA,VND0034,0
TXN0001332,POL001332,CUST01332,2020-09-02,2021-09-10,2977,4126,Moderate,5,Ambulance,0,0,OH,VND0003,0
TXN0001333,POL001333,CUST01333,2023-03-12,2020-06-18,4562,2259,Severe,4,None,0,1,CA,VND0045,0
TXN0001334,POL001334,CUST01334,2022-03-07,2019-05-05,5714,4528,Major,8,Fire,0,1,GA,VND0021,0
TXN0001335,POL001335,CUST01335,2021-11-17,2024-03-28,6581,3233,Major,23,None,0,1,CA,VND0016,0
TXN0001336,POL001336,CUST01336,2024-02-04,2023-08-02,2514,815,Moderate,11,None,0,0,NC,VND0024,0
TXN0001337,POL001337,CUST01337,2021-01-27,2024-03-07,2863,3825,Minor,6,Fire,0,0,OH,VND0020,0
TXN0001338,POL001338,CUST01338,2022-06-08,2019-08-31,6149,3086,Major,12,Ambulance,0,0,GA,VND0026,0
TXN0001339,POL001339,CUST01339,2019-03-29,2019-02-12,4914,2252,Moderate,8,Police,0,0,GA,VND0009,0
TXN0001340,POL001340,CUST01340,2022-11-28,2020-03-25,2061,2602,Minor,15,Ambulance,0,0,NY,VND0007,0
TXN0001341,POL001341,CUST01341,2022-01-03,2019-08-04,45091,1858,Moderate,10,None,0,0,GA,VND0050,1
TXN0001342,POL001342,CUST01342,2023-10-25,2021-07-26,1271,3264,Major,14,None,1,1,FL,VND0038,0
TXN0001343,POL001343,CUST01343,2020-10-30,2022-08-03,3253,3051,Moderate,10,Police,1,0,NC,VND0019,0
TXN0001344,POL001344,CUST01344,2024-02-01,2020-02-10,2284,2512,Minor,11,Ambulance,0,1,CA,VND0043,0
TXN0001345,POL001345,CUST01345,2022-03-01,2021-03-21,6949,1783,Moderate,10,Police,1,0,TX,VND0040,0
TXN0001346,POL001346,CUST01346,2020-02-23,2022-01-01,437,2293,Minor,9,Fire,1,1,NC,VND0035,0
TXN0001347,POL001347,CUST01347,2019-11-18,2020-10-13,6026,2740,Moderate,23,None,0,1,CA,VND0037,0
TXN0001348,POL001348,CUST01348,2020-01-29,2021-07-28,2112,2623,Major,6,Ambulance,1,1,WA,VND0048,0
TXN0001349,POL001349,CUST01349,2020-08-29,2022-04-14,446,1891,Severe,19,Fire,0,1,CA,VND0042,0
TXN0001350,POL001350,CUST01350,2022-01-09,2024-04-10,41208,3118,Moderate,17,None,0,1,OH,VND0013,1
TXN0001351,POL001351,CUST01351,2023-10-09,2020-09-28,4810,1519,Minor,12,None,1,0,WA,VND0037,0
TXN0001352,POL001352,CUST01352,2024-06-21,2019-07-11,1167,2754,Moderate,7,Police,0,1,GA,VND0009,0
TXN0001353,POL001353,CUST01353,2022-09-23,2023-10-24,460,1046,Minor,11,Police,0,0,GA,VND0026,0
TXN0001354,POL001354,CUST01354,2021-09-10,2022-03-18,957,2624,Major,20,Ambulance,0,1,GA,VND0004,0
TXN0001355,POL001355,CUST01355,2022-05-15,2021-08-19,2980,4027,Major,4,None,0,1,NC,VND0009,0
TXN0001356,POL001356,CUST01356,2020-10-26,2022-12-31,32003,4180,Moderate,14,Police,0,0,TX,VND0037,1
TXN0001357,POL001357,CUST01357,2020-05-06,2024-06-07,4980,3626,Major,18,Ambulance,0,1,NY,VND0019,0
TXN0001358,POL001358,CUST01358,2021-12-14,2019-09-28,727,3855,Moderate,15,None,1,0,TX,VND0009,0
TXN0001359,POL001359,CUST01359,2023-07-19,2023-10-09,5564,796,Moderate,3,None,0,1,FL,VND0049,0
TXN0001360,POL001360,CUST01360,2019-05-10,2022-07-16,6147,2036,Severe,12,Ambulance,1,1,FL,VND0047,0
TXN0001361,POL001361,CUST01361,2019-08-11,2022-04-04,5074,3444,Minor,4,None,0,1,GA,VND0012,0
TXN0001362,POL001362,CUST01362,2019-12-22,2023-10-16,6619,4102,Moderate,22,None,0,1,WA,VND0030,0
TXN0001363,POL001363,CUST01363,2020-02-26,2020-09-16,6586,3122,Major,8,None,1,0,OH,VND0015,0
TXN0001364,POL001364,CUST01364,2019-10-26,2023-05-15,15182,4341,Moderate,10,Ambulance,0,1,CA,VND0041,1
TXN0001365,POL001365,CUST01365,2019-09-19,2022-03-05,2525,1728,Moderate,20,None,0,1,GA,VND0035,0
TXN0001366,POL001366,CUST01366,2019-02-26,2024-03-06,5368,1190,Minor,10,Police,1,0,OH,VND0022,0
TXN0001367,POL001367,CUST01367,2020-11-30,2021-08-11,2509,888,Moderate,4,Police,0,0,NC,VND0047,0
TXN0001368,POL001368,CUST01368,2022-12-20,2022-12-31,28455,3122,Moderate,21,Ambulance,0,0,NY,VND0037,1
TXN0001369,POL001369,CUST01369,2019-11-12,2021-10-09,5465,3493,Moderate,15,Ambulance,1,1,IL,VND0008,0
TXN0001370,POL001370,CUST01370,2020-10-15,2021-03-16,6978,1783,Minor,14,None,0,1,GA,VND0023,0
TXN0001371,POL001371,CUST01371,2024-05-07,2021-02-06,39966,4026,Moderate,1,Ambulance,0,0,NC,VND0042,1
TXN0001372,POL001372,CUST01372,2019-12-05,2024-02-06,2565,3826,Moderate,10,Police,0,0,FL,VND0027,0
TXN0001373,POL001373,CUST01373,2024-06-04,2023-08-24,365,2120,Major,11,None,0,1,OH,VND0005,0
TXN0001374,POL001374,CUST01374,2021-10-25,2020-04-11,2141,1574,Moderate,6,Police,0,0,WA,VND0039,0
TXN0001375,POL001375,CUST01375,2022-12-24,2023-10-19,2107,3840,Moderate,13,Police,0,0,CA,VND0025,0
TXN0001376,POL001376,CUST01376,2020-10-11,2022-04-01,47996,3521,Major,5,Ambulance,0,1,NY,VND0012,1
TXN0001377,POL001377,CUST01377,2020-10-13,2019-08-12,3064,1268,Minor,11,None,1,0,OH,VND0041,0
TXN0001378,POL001378,CUST01378,2021-02-27,2023-04-01,6024,1648,Moderate,19,Ambulance,1,1,WA,VND0045,0
TXN0001379,POL001379,CUST01379,2019-09-14,2019-12-06,5461,2686,Minor,17,Police,0,0,WA,VND0030,0
TXN0001380,POL001380,CUST01380,2020-09-25,2023-11-01,5154,2800,Moderate,6,Police,0,1,OH,VND0036,0
TXN0001381,POL001381,CUST01381,2023-11-30,2021-07-15,235,1246,Severe,4,None,0,0,OH,VND0013,0
TXN0001382,POL001382,CUST01382,2019-01-08,2024-01-29,9634,4768,Moderate,0,Fire,1,0,IL,VND0038,1
TXN0001383,POL001383,CUST01383,2022-02-22,2021-09-11,5161,2248,Major,8,Ambulance,0,1,IL,VND0046,0
TXN0001384,POL001384,CUST01384,2022-10-13,2019-07-04,1863,2215,Minor,0,Fire,1,1,NC,VND0012,0
TXN0001385,POL001385,CUST01385,2019-10-11,2023-04-03,3088,772,Moderate,3,Police,0,1,OH,VND0048,0
TXN0001386,POL001386,CUST01386,2019-08-11,2023-01-11,11874,4440,Moderate,23,Ambulance,1,0,OH,VND0005,1
TXN0001387,POL001387,CUST01387,2022-01-13,2020-09-13,5602,1558,Minor,20,Ambulance,1,1,MI,VND0023,0
TXN0001388,POL001388,CUST01388,2020-03-15,2020-02-28,6010,4941,Moderate,13,Fire,0,1,TX,VND0004,0
TXN0001389,POL001389,CUST01389,2024-05-16,2023-10-15,3122,2732,Major,18,Ambulance,0,0,WA,VND0023,0
TXN0001390,POL001390,CUST01390,2020-01-17,2023-04-28,39581,4436,Moderate,11,Fire,0,1,NC,VND0033,1
TXN0001391,POL001391,CUST01391,2019-09-20,2020-09-04,2802,1306,Major,14,Ambulance,0,0,OH,VND0044,0
TXN0001392,POL001392,CUST01392,2020-10-27,2022-11-21,4746,1246,Severe,22,None,1,1,OH,VND0008,0
TXN0001393,POL001393,CUST01393,2020-10-28,2020-05-12,19904,4105,Moderate,1,Ambulance,0,1,OH,VND0045,1
TXN0001394,POL001394,CUST01394,2019-11-18,2020-01-14,20575,4188,Severe,8,Fire,0,0,OH,VND0050,1
TXN0001395,POL001395,CUST01395,2022-08-27,2022-09-09,1344,2943,Minor,2,Police,1,1,NY,VND0004,0
TXN0001396,POL001396,CUST01396,2020-11-27,2023-08-14,3453,644,Minor,19,Ambulance,1,0,NC,VND0049,0
TXN0001397,POL001397,CUST01397,2021-11-23,2024-02-02,1813,4746,Moderate,19,Ambulance,0,1,FL,VND0046,0
TXN0001398,POL001398,CUST01398,2020-05-03,2021-07-30,3769,2269,Moderate,17,Fire,1,1,GA,VND0002,0
TXN0001399,POL001399,CUST01399,2019-07-13,2019-10-29,6242,4711,Moderate,14,None,0,1,OH,VND0004,0
TXN0001400,POL001400,CUST01400,2019-05-03,2022-01-11,5474,4418,Moderate,11,Fire,0,0,NY,VND0037,0
TXN0001401,POL001401,CUST01401,2019-04-16,2022-10-13,3450,4331,Major,0,Fire,0,0,MI,VND0021,0
TXN0001402,POL001402,CUST01402,2023-10-14,2024-05-18,45100,3599,Minor,18,Ambulance,0,1,NY,VND0014,1
TXN0001403,POL001403,CUST01403,2020-06-14,2019-08-28,6865,3529,Major,21,Police,0,1,GA,VND0021,0
TXN0001404,POL001404,CUST01404,2020-09-05,2022-08-25,3221,2897,Moderate,23,Ambulance,0,1,FL,VND0018,0
TXN0001405,POL001405,CUST01405,2022-03-08,2021-11-08,5391,611,Moderate,8,None,0,0,FL,VND0049,0
TXN0001406,POL001406,CUST01406,2019-07-11,2022-04-10,2527,2245,Minor,4,None,1,1,OH,VND0013,0
TXN0001407,POL001407,CUST01407,2022-04-20,2019-07-20,6174,3787,Moderate,15,Fire,0,1,WA,VND0005,0
TXN0001408,POL001408,CUST01408,2021-11-12,2019-02-17,36740,4155,Moderate,0,Fire,1,1,FL,VND0042,1
TXN0001409,POL001409,CUST01409,2023-05-08,2022-05-16,1956,3018,Major,1,Fire,0,0,TX,VND0042,0
TXN0001410,POL001410,CUST01410,2019-09-05,2020-02-19,1110,3693,Moderate,19,Police,0,1,TX,VND0045,0
TXN0001411,POL001411,CUST01411,2019-02-04,2022-05-31,5929,597,Minor,22,Ambulance,0,0,IL,VND0049,0
TXN0001412,POL001412,CUST01412,2023-04-01,2019-03-09,2219,2607,Major,9,Fire,0,1,NC,VND0003,0
TXN0001413,POL001413,CUST01413,2021-01-12,2023-06-11,5730,2784,Major,12,Police,0,1,NC,VND0039,0
TXN0001414,POL001414,CUST01414,2019-05-04,2020-11-14,787,4516,Severe,13,Ambulance,1,1,FL,VND0014,0
TXN0001415,POL001415,CUST01415,2022-01-21,2021-07-08,18119,1899,Moderate,3,Ambulance,0,0,MI,VND0022,1
TXN0001416,POL001416,CUST01416,2021-07-21,2020-12-06,3109,1534,Major,5,Police,0,1,TX,VND0023,0
TXN0001417,POL001417,CUST01417,2024-03-23,2021-05-04,3183,2085,Moderate,7,Fire,1,1,OH,VND0050,0
TXN0001418,POL001418,CUST01418,2024-03-09,2021-12-14,1338,1266,Major,20,None,1,0,MI,VND0027,0
TXN0001419,POL001419,CUST01419,2021-12-17,2022-08-03,702,3012,Moderate,10,Ambulance,0,0,MI,VND0012,0
TXN0001420,POL001420,CUST01420,2019-11-16,2022-10-31,2555,3392,Minor,17,None,1,0,NC,VND0005,0
TXN0001421,POL001421,CUST01421,2023-02-10,2024-06-25,3397,4105,Severe,4,Fire,0,1,NY,VND0030,0
TXN0001422,POL001422,CUST01422,2020-02-09,2020-01-10,5596,4873,Major,22,Fire,0,0,NC,VND0042,0
TXN0001423,POL001423,CUST01423,2023-08-09,2023-10-31,3344,831,Moderate,21,Fire,1,0,NY,VND0036,0
TXN0001424,POL001424,CUST01424,2022-04-20,2022-05-07,1872,1612,Moderate,11,Fire,0,1,NY,VND0047,0
TXN0001425,POL001425,CUST01425,2020-12-12,2020-09-27,1984,1853,Major,5,Police,1,1,OH,VND0003,0
TXN0001426,POL001426,CUST01426,2024-05-20,2024-01-30,4360,1623,Minor,23,Police,0,1,GA,VND0021,0
TXN0001427,POL001427,CUST01427,2021-10-29,2022-12-04,32277,4222,Moderate,19,None,1,1,FL,VND0031,1
